id_league,league-en,league-zh,sportId,sport-en,sport-zh,locationId,region-en,region-zh
66395,,,16,Golf,高尔夫,939,Men,男子
34693,,,16,Golf,高尔夫,939,Men,男子
56318,,,16,Golf,高尔夫,939,Men,男子
52416,,,16,Golf,高尔夫,939,Men,男子
112155,,,16,Golf,高尔夫,968,Women,女子
50661,,,16,Golf,高尔夫,939,Men,男子
31367,,,16,Golf,高尔夫,939,Men,男子
62673,,,16,Golf,高尔夫,939,Men,男子
56559,,,16,Golf,高尔夫,939,Men,男子
52407,,,16,Golf,高尔夫,939,Men,男子
127187,,,16,Golf,高尔夫,939,Men,男子
101408,,,16,Golf,高尔夫,939,Men,男子
37007,,,16,Golf,高尔夫,939,Men,男子
128890,,,16,Golf,高尔夫,939,Men,男子
37728,,,16,Golf,高尔夫,968,Women,女子
64648,,,16,Golf,高尔夫,939,Men,男子
73152,,,16,Golf,高尔夫,939,Men,男子
109354,,,16,Golf,高尔夫,939,Men,男子
70064,,,16,Golf,高尔夫,968,Women,女子
50381,,,16,Golf,高尔夫,939,Men,男子
125399,,,16,Golf,高尔夫,939,Men,男子
82672,,,16,Golf,高尔夫,939,Men,男子
72701,,,16,Golf,高尔夫,939,Men,男子
52809,U21 Arab Championship,U21 Arab Championship,16,Golf,高尔夫,939,Men,男子
97579,,,16,Golf,高尔夫,939,Men,男子
63146,,,16,Golf,高尔夫,939,Men,男子
31893,,,16,Golf,高尔夫,968,Women,女子
73801,,,16,Golf,高尔夫,968,Women,女子
57042,,,16,Golf,高尔夫,939,Men,男子
129516,,,16,Golf,高尔夫,939,Men,男子
39842,,,16,Golf,高尔夫,939,Men,男子
76465,,,16,Golf,高尔夫,939,Men,男子
67505,,,16,Golf,高尔夫,939,Men,男子
90385,,,16,Golf,高尔夫,939,Men,男子
34517,,,16,Golf,高尔夫,939,Men,男子
121588,,,16,Golf,高尔夫,939,Men,男子
53797,,,16,Golf,高尔夫,939,Men,男子
31844,,,16,Golf,高尔夫,939,Men,男子
72729,,,16,Golf,高尔夫,939,Men,男子
54563,,,16,Golf,高尔夫,939,Men,男子
124962,,,16,Golf,高尔夫,939,Men,男子
128407,,,16,Golf,高尔夫,968,Women,女子
75529,,,16,Golf,高尔夫,939,Men,男子
68480,,,16,Golf,高尔夫,939,Men,男子
65682,,,16,Golf,高尔夫,939,Men,男子
68405,,,16,Golf,高尔夫,939,Men,男子
53932,,,16,Golf,高尔夫,939,Men,男子
92789,,,16,Golf,高尔夫,939,Men,男子
34584,,,16,Golf,高尔夫,939,Men,男子
35139,,,16,Golf,高尔夫,968,Women,女子
38365,,,16,Golf,高尔夫,939,Men,男子
29344,,,16,Golf,高尔夫,939,Men,男子
65334,,,16,Golf,高尔夫,939,Men,男子
59269,,,16,Golf,高尔夫,939,Men,男子
43197,,,16,Golf,高尔夫,968,Women,女子
108569,,,16,Golf,高尔夫,939,Men,男子
127311,,,16,Golf,高尔夫,939,Men,男子
52318,,,16,Golf,高尔夫,939,Men,男子
79088,,,16,Golf,高尔夫,939,Men,男子
69411,,,16,Golf,高尔夫,939,Men,男子
62553,,,16,Golf,高尔夫,939,Men,男子
124353,,,16,Golf,高尔夫,939,Men,男子
124751,,,16,Golf,高尔夫,939,Men,男子
31958,,,16,Golf,高尔夫,939,Men,男子
127261,,,16,Golf,高尔夫,939,Men,男子
127690,,,16,Golf,高尔夫,939,Men,男子
44583,,,16,Golf,高尔夫,939,Men,男子
126661,,,16,Golf,高尔夫,939,Men,男子
34172,,,16,Golf,高尔夫,939,Men,男子
41169,,,16,Golf,高尔夫,939,Men,男子
127104,,,16,Golf,高尔夫,939,Men,男子
43562,,,16,Golf,高尔夫,939,Men,男子
52806,,,16,Golf,高尔夫,939,Men,男子
70275,,,16,Golf,高尔夫,939,Men,男子
66904,,,16,Golf,高尔夫,939,Men,男子
28449,"Promotion to 3rd League, Group 5","Promotion TO 3Rd League, Group 5",16,Golf,高尔夫,939,Men,男子
131787,,,16,Golf,高尔夫,939,Men,男子
73261,,,16,Golf,高尔夫,939,Men,男子
129432,,,16,Golf,高尔夫,939,Men,男子
56846,,,16,Golf,高尔夫,939,Men,男子
63920,,,16,Golf,高尔夫,939,Men,男子
108335,,,16,Golf,高尔夫,939,Men,男子
112173,,,16,Golf,高尔夫,939,Men,男子
59033,,,16,Golf,高尔夫,939,Men,男子
57550,,,16,Golf,高尔夫,939,Men,男子
53679,,,16,Golf,高尔夫,939,Men,男子
55648,,,16,Golf,高尔夫,939,Men,男子
65148,,,16,Golf,高尔夫,939,Men,男子
130631,,,16,Golf,高尔夫,939,Men,男子
65558,,,16,Golf,高尔夫,939,Men,男子
105938,,,16,Golf,高尔夫,939,Men,男子
56401,,,16,Golf,高尔夫,939,Men,男子
90834,,,16,Golf,高尔夫,939,Men,男子
51366,,,16,Golf,高尔夫,939,Men,男子
127923,,,16,Golf,高尔夫,939,Men,男子
87147,,,16,Golf,高尔夫,939,Men,男子
109863,,,16,Golf,高尔夫,939,Men,男子
48186,,,16,Golf,高尔夫,968,Women,女子
83726,,,16,Golf,高尔夫,939,Men,男子
112170,,,16,Golf,高尔夫,939,Men,男子
32973,,,16,Golf,高尔夫,968,Women,女子
38308,,,16,Golf,高尔夫,939,Men,男子
46702,,,16,Golf,高尔夫,968,Women,女子
30443,,,16,Golf,高尔夫,939,Men,男子
61553,,,16,Golf,高尔夫,939,Men,男子
82743,,,16,Golf,高尔夫,939,Men,男子
126135,,,16,Golf,高尔夫,968,Women,女子
84490,,,16,Golf,高尔夫,939,Men,男子
78502,,,16,Golf,高尔夫,939,Men,男子
77636,,,16,Golf,高尔夫,939,Men,男子
51236,,,16,Golf,高尔夫,939,Men,男子
132306,,,16,Golf,高尔夫,939,Men,男子
41972,,,16,Golf,高尔夫,939,Men,男子
78501,,,16,Golf,高尔夫,939,Men,男子
53184,,,16,Golf,高尔夫,939,Men,男子
77341,,,16,Golf,高尔夫,968,Women,女子
55783,,,16,Golf,高尔夫,939,Men,男子
70939,,,16,Golf,高尔夫,939,Men,男子
49929,,,16,Golf,高尔夫,939,Men,男子
61090,,,16,Golf,高尔夫,939,Men,男子
130593,,,16,Golf,高尔夫,968,Women,女子
74767,,,16,Golf,高尔夫,968,Women,女子
76508,,,16,Golf,高尔夫,939,Men,男子
74663,,,16,Golf,高尔夫,968,Women,女子
57840,,,16,Golf,高尔夫,939,Men,男子
44529,,,16,Golf,高尔夫,939,Men,男子
128893,,,16,Golf,高尔夫,968,Women,女子
126099,,,16,Golf,高尔夫,939,Men,男子
55616,,,16,Golf,高尔夫,939,Men,男子
80768,,,16,Golf,高尔夫,939,Men,男子
111629,,,16,Golf,高尔夫,939,Men,男子
51880,,,16,Golf,高尔夫,939,Men,男子
106192,,,16,Golf,高尔夫,939,Men,男子
79152,,,16,Golf,高尔夫,939,Men,男子
80589,,,16,Golf,高尔夫,939,Men,男子
62234,,,16,Golf,高尔夫,939,Men,男子
79367,,,16,Golf,高尔夫,939,Men,男子
92664,,,16,Golf,高尔夫,939,Men,男子
125495,,,16,Golf,高尔夫,968,Women,女子
49566,,,16,Golf,高尔夫,939,Men,男子
80726,,,16,Golf,高尔夫,939,Men,男子
130031,,,16,Golf,高尔夫,968,Women,女子
48185,,,16,Golf,高尔夫,939,Men,男子
86304,,,16,Golf,高尔夫,939,Men,男子
123384,,,16,Golf,高尔夫,939,Men,男子
63963,,,16,Golf,高尔夫,968,Women,女子
92099,,,16,Golf,高尔夫,939,Men,男子
51632,,,16,Golf,高尔夫,939,Men,男子
132062,,,16,Golf,高尔夫,939,Men,男子
86860,,,16,Golf,高尔夫,939,Men,男子
80729,,,16,Golf,高尔夫,939,Men,男子
130584,,,16,Golf,高尔夫,939,Men,男子
80328,,,16,Golf,高尔夫,939,Men,男子
93603,,,16,Golf,高尔夫,939,Men,男子
122088,,,16,Golf,高尔夫,939,Men,男子
87884,,,16,Golf,高尔夫,939,Men,男子
33666,,,16,Golf,高尔夫,939,Men,男子
83721,,,16,Golf,高尔夫,939,Men,男子
78545,,,16,Golf,高尔夫,939,Men,男子
62771,,,16,Golf,高尔夫,939,Men,男子
40777,,,16,Golf,高尔夫,939,Men,男子
30865,,,16,Golf,高尔夫,939,Men,男子
86449,,,16,Golf,高尔夫,939,Men,男子
47450,,,16,Golf,高尔夫,939,Men,男子
32946,,,16,Golf,高尔夫,939,Men,男子
124667,,,16,Golf,高尔夫,939,Men,男子
43532,,,16,Golf,高尔夫,939,Men,男子
30827,,,16,Golf,高尔夫,939,Men,男子
35317,,,16,Golf,高尔夫,939,Men,男子
58916,,,16,Golf,高尔夫,939,Men,男子
34661,,,16,Golf,高尔夫,968,Women,女子
121465,,,16,Golf,高尔夫,939,Men,男子
75783,,,16,Golf,高尔夫,939,Men,男子
37006,,,16,Golf,高尔夫,968,Women,女子
29415,,,16,Golf,高尔夫,939,Men,男子
76373,,,16,Golf,高尔夫,939,Men,男子
81527,,,16,Golf,高尔夫,939,Men,男子
51915,,,16,Golf,高尔夫,939,Men,男子
49930,,,16,Golf,高尔夫,939,Men,男子
50890,,,16,Golf,高尔夫,939,Men,男子
38203,,,16,Golf,高尔夫,939,Men,男子
86939,,,16,Golf,高尔夫,939,Men,男子
56587,,,16,Golf,高尔夫,939,Men,男子
103825,,,16,Golf,高尔夫,939,Men,男子
69415,,,16,Golf,高尔夫,939,Men,男子
108801,,,16,Golf,高尔夫,939,Men,男子
86863,,,16,Golf,高尔夫,968,Women,女子
120727,,,16,Golf,高尔夫,939,Men,男子
52635,,,16,Golf,高尔夫,939,Men,男子
73813,,,16,Golf,高尔夫,968,Women,女子
49571,,,16,Golf,高尔夫,968,Women,女子
80124,,,16,Golf,高尔夫,939,Men,男子
127309,,,16,Golf,高尔夫,939,Men,男子
105226,,,16,Golf,高尔夫,939,Men,男子
87883,,,16,Golf,高尔夫,939,Men,男子
92522,,,16,Golf,高尔夫,939,Men,男子
72817,,,16,Golf,高尔夫,939,Men,男子
80742,,,16,Golf,高尔夫,939,Men,男子
58255,,,16,Golf,高尔夫,939,Men,男子
120726,,,16,Golf,高尔夫,939,Men,男子
62143,,,16,Golf,高尔夫,939,Men,男子
79540,,,16,Golf,高尔夫,939,Men,男子
61594,,,16,Golf,高尔夫,939,Men,男子
40136,,,16,Golf,高尔夫,939,Men,男子
123902,,,16,Golf,高尔夫,939,Men,男子
92565,,,16,Golf,高尔夫,939,Men,男子
123293,,,16,Golf,高尔夫,939,Men,男子
71873,,,16,Golf,高尔夫,939,Men,男子
67377,,,16,Golf,高尔夫,939,Men,男子
63799,,,16,Golf,高尔夫,968,Women,女子
124407,,,16,Golf,高尔夫,939,Men,男子
30473,,,16,Golf,高尔夫,939,Men,男子
78493,,,16,Golf,高尔夫,939,Men,男子
57541,,,16,Golf,高尔夫,939,Men,男子
77166,,,16,Golf,高尔夫,939,Men,男子
79523,,,16,Golf,高尔夫,939,Men,男子
70900,,,16,Golf,高尔夫,939,Men,男子
87501,,,16,Golf,高尔夫,939,Men,男子
121697,,,16,Golf,高尔夫,939,Men,男子
77342,,,16,Golf,高尔夫,939,Men,男子
55610,,,16,Golf,高尔夫,939,Men,男子
76705,,,16,Golf,高尔夫,939,Men,男子
76856,,,16,Golf,高尔夫,939,Men,男子
60839,,,16,Golf,高尔夫,968,Women,女子
85963,,,16,Golf,高尔夫,939,Men,男子
72114,,,16,Golf,高尔夫,939,Men,男子
104503,,,16,Golf,高尔夫,939,Men,男子
74600,,,16,Golf,高尔夫,939,Men,男子
104813,,,16,Golf,高尔夫,939,Men,男子
68525,,,16,Golf,高尔夫,968,Women,女子
109852,,,16,Golf,高尔夫,939,Men,男子
75266,,,16,Golf,高尔夫,939,Men,男子
58519,,,16,Golf,高尔夫,939,Men,男子
123816,,,16,Golf,高尔夫,939,Men,男子
52274,,,16,Golf,高尔夫,939,Men,男子
56489,,,16,Golf,高尔夫,939,Men,男子
45658,,,16,Golf,高尔夫,939,Men,男子
62296,,,16,Golf,高尔夫,939,Men,男子
131604,,,16,Golf,高尔夫,939,Men,男子
48128,,,16,Golf,高尔夫,939,Men,男子
57314,,,16,Golf,高尔夫,939,Men,男子
121990,,,16,Golf,高尔夫,939,Men,男子
60649,,,16,Golf,高尔夫,939,Men,男子
112179,,,16,Golf,高尔夫,939,Men,男子
79067,,,16,Golf,高尔夫,939,Men,男子
106155,,,16,Golf,高尔夫,939,Men,男子
97711,,,16,Golf,高尔夫,939,Men,男子
107444,,,16,Golf,高尔夫,968,Women,女子
79288,,,16,Golf,高尔夫,939,Men,男子
76256,,,16,Golf,高尔夫,939,Men,男子
92212,,,16,Golf,高尔夫,968,Women,女子
32485,"Northern NSW NPL, Reserves","Northern Nsw Npl, Reserves",16,Golf,高尔夫,939,Men,男子
35757,,,16,Golf,高尔夫,939,Men,男子
126086,,,16,Golf,高尔夫,939,Men,男子
104265,,,16,Golf,高尔夫,939,Men,男子
124409,,,16,Golf,高尔夫,939,Men,男子
99829,,,16,Golf,高尔夫,939,Men,男子
76694,,,16,Golf,高尔夫,939,Men,男子
112193,,,16,Golf,高尔夫,939,Men,男子
61049,,,16,Golf,高尔夫,939,Men,男子
59058,,,16,Golf,高尔夫,968,Women,女子
128918,,,16,Golf,高尔夫,939,Men,男子
55579,,,16,Golf,高尔夫,939,Men,男子
81417,,,16,Golf,高尔夫,968,Women,女子
30851,,,16,Golf,高尔夫,939,Men,男子
33005,,,16,Golf,高尔夫,939,Men,男子
41785,,,16,Golf,高尔夫,939,Men,男子
125090,,,16,Golf,高尔夫,939,Men,男子
32393,,,16,Golf,高尔夫,968,Women,女子
64942,,,16,Golf,高尔夫,939,Men,男子
50863,,,16,Golf,高尔夫,939,Men,男子
87342,,,16,Golf,高尔夫,939,Men,男子
105707,,,16,Golf,高尔夫,939,Men,男子
107411,,,16,Golf,高尔夫,939,Men,男子
35735,,,16,Golf,高尔夫,968,Women,女子
111468,,,16,Golf,高尔夫,939,Men,男子
59188,,,16,Golf,高尔夫,968,Women,女子
53604,,,16,Golf,高尔夫,939,Men,男子
50144,,,16,Golf,高尔夫,939,Men,男子
36680,,,16,Golf,高尔夫,939,Men,男子
114937,,,16,Golf,高尔夫,939,Men,男子
27869,,,16,Golf,高尔夫,939,Men,男子
125274,,,16,Golf,高尔夫,939,Men,男子
111550,,,16,Golf,高尔夫,939,Men,男子
54983,,,16,Golf,高尔夫,939,Men,男子
43643,,,16,Golf,高尔夫,939,Men,男子
54440,,,16,Golf,高尔夫,939,Men,男子
127195,,,16,Golf,高尔夫,968,Women,女子
86309,,,16,Golf,高尔夫,939,Men,男子
53974,,,16,Golf,高尔夫,939,Men,男子
71000,,,16,Golf,高尔夫,939,Men,男子
126647,,,16,Golf,高尔夫,939,Men,男子
126138,,,16,Golf,高尔夫,939,Men,男子
29589,,,16,Golf,高尔夫,939,Men,男子
32014,,,16,Golf,高尔夫,939,Men,男子
55536,,,16,Golf,高尔夫,939,Men,男子
77250,,,16,Golf,高尔夫,939,Men,男子
107115,,,16,Golf,高尔夫,939,Men,男子
51495,,,16,Golf,高尔夫,939,Men,男子
92262,,,16,Golf,高尔夫,939,Men,男子
77417,,,16,Golf,高尔夫,968,Women,女子
53755,,,16,Golf,高尔夫,939,Men,男子
54587,,,16,Golf,高尔夫,939,Men,男子
77937,,,16,Golf,高尔夫,939,Men,男子
28840,,,16,Golf,高尔夫,939,Men,男子
35758,,,16,Golf,高尔夫,939,Men,男子
123794,,,16,Golf,高尔夫,939,Men,男子
72508,,,16,Golf,高尔夫,939,Men,男子
54325,,,16,Golf,高尔夫,939,Men,男子
41888,,,16,Golf,高尔夫,968,Women,女子
34674,,,16,Golf,高尔夫,939,Men,男子
83081,,,16,Golf,高尔夫,939,Men,男子
81319,,,16,Golf,高尔夫,939,Men,男子
111483,,,16,Golf,高尔夫,939,Men,男子
132324,,,16,Golf,高尔夫,939,Men,男子
63155,,,16,Golf,高尔夫,939,Men,男子
31339,,,16,Golf,高尔夫,939,Men,男子
123881,,,16,Golf,高尔夫,968,Women,女子
33581,,,16,Golf,高尔夫,939,Men,男子
72105,,,16,Golf,高尔夫,939,Men,男子
67689,,,16,Golf,高尔夫,939,Men,男子
123930,,,16,Golf,高尔夫,939,Men,男子
77033,,,16,Golf,高尔夫,939,Men,男子
42982,,,16,Golf,高尔夫,939,Men,男子
108461,,,16,Golf,高尔夫,939,Men,男子
127721,,,16,Golf,高尔夫,939,Men,男子
53032,,,16,Golf,高尔夫,939,Men,男子
130027,,,16,Golf,高尔夫,939,Men,男子
35756,,,16,Golf,高尔夫,939,Men,男子
124853,,,16,Golf,高尔夫,939,Men,男子
127293,,,16,Golf,高尔夫,939,Men,男子
68628,,,16,Golf,高尔夫,939,Men,男子
109906,,,16,Golf,高尔夫,939,Men,男子
30949,,,16,Golf,高尔夫,968,Women,女子
50152,,,16,Golf,高尔夫,939,Men,男子
92528,,,16,Golf,高尔夫,939,Men,男子
74655,,,16,Golf,高尔夫,939,Men,男子
107453,,,16,Golf,高尔夫,939,Men,男子
81322,,,16,Golf,高尔夫,939,Men,男子
78078,,,16,Golf,高尔夫,939,Men,男子
79655,,,16,Golf,高尔夫,939,Men,男子
129448,,,16,Golf,高尔夫,939,Men,男子
48944,,,16,Golf,高尔夫,968,Women,女子
124805,,,16,Golf,高尔夫,939,Men,男子
120755,,,16,Golf,高尔夫,939,Men,男子
66561,,,16,Golf,高尔夫,939,Men,男子
128909,,,16,Golf,高尔夫,939,Men,男子
86500,,,16,Golf,高尔夫,939,Men,男子
49417,,,16,Golf,高尔夫,939,Men,男子
127587,,,16,Golf,高尔夫,939,Men,男子
121438,,,16,Golf,高尔夫,939,Men,男子
93106,,,16,Golf,高尔夫,939,Men,男子
69579,,,16,Golf,高尔夫,939,Men,男子
122750,,,16,Golf,高尔夫,939,Men,男子
29921,,,16,Golf,高尔夫,939,Men,男子
34019,,,16,Golf,高尔夫,939,Men,男子
39864,,,16,Golf,高尔夫,939,Men,男子
124577,,,16,Golf,高尔夫,939,Men,男子
96798,,,16,Golf,高尔夫,939,Men,男子
91942,,,16,Golf,高尔夫,939,Men,男子
35651,,,16,Golf,高尔夫,968,Women,女子
108723,,,16,Golf,高尔夫,939,Men,男子
41285,,,16,Golf,高尔夫,939,Men,男子
132329,,,16,Golf,高尔夫,939,Men,男子
65818,,,16,Golf,高尔夫,939,Men,男子
132332,,,16,Golf,高尔夫,939,Men,男子
71132,,,16,Golf,高尔夫,939,Men,男子
56710,,,16,Golf,高尔夫,939,Men,男子
68544,,,16,Golf,高尔夫,939,Men,男子
79370,,,16,Golf,高尔夫,939,Men,男子
76247,,,16,Golf,高尔夫,939,Men,男子
127870,,,16,Golf,高尔夫,939,Men,男子
84489,,,16,Golf,高尔夫,939,Men,男子
86423,,,16,Golf,高尔夫,939,Men,男子
38837,,,16,Golf,高尔夫,939,Men,男子
121869,,,16,Golf,高尔夫,939,Men,男子
50849,,,16,Golf,高尔夫,939,Men,男子
60865,,,16,Golf,高尔夫,939,Men,男子
64744,,,16,Golf,高尔夫,939,Men,男子
65956,,,16,Golf,高尔夫,939,Men,男子
94182,,,16,Golf,高尔夫,939,Men,男子
102967,,,16,Golf,高尔夫,968,Women,女子
43751,,,16,Golf,高尔夫,968,Women,女子
60813,,,16,Golf,高尔夫,939,Men,男子
69230,,,16,Golf,高尔夫,968,Women,女子
40687,,,16,Golf,高尔夫,939,Men,男子
53443,,,16,Golf,高尔夫,939,Men,男子
108584,,,16,Golf,高尔夫,939,Men,男子
65319,,,16,Golf,高尔夫,939,Men,男子
91441,,,16,Golf,高尔夫,939,Men,男子
57130,,,16,Golf,高尔夫,939,Men,男子
70449,,,16,Golf,高尔夫,939,Men,男子
86513,,,16,Golf,高尔夫,939,Men,男子
54299,,,16,Golf,高尔夫,939,Men,男子
127834,,,16,Golf,高尔夫,968,Women,女子
47395,,,16,Golf,高尔夫,939,Men,男子
91847,,,16,Golf,高尔夫,939,Men,男子
129408,,,16,Golf,高尔夫,939,Men,男子
78924,,,16,Golf,高尔夫,939,Men,男子
74400,,,16,Golf,高尔夫,939,Men,男子
29355,,,16,Golf,高尔夫,939,Men,男子
70078,,,16,Golf,高尔夫,939,Men,男子
120631,,,16,Golf,高尔夫,939,Men,男子
127679,,,16,Golf,高尔夫,939,Men,男子
125556,,,16,Golf,高尔夫,968,Women,女子
20117,Gainbridge Lpga Boca Rio 2022,Gainbridge Lpga Boca Rio 2022,16,Golf,高尔夫,968,Women,女子
66639,,,16,Golf,高尔夫,968,Women,女子
72880,,,16,Golf,高尔夫,939,Men,男子
41170,,,16,Golf,高尔夫,939,Men,男子
62460,,,16,Golf,高尔夫,939,Men,男子
34125,,,16,Golf,高尔夫,939,Men,男子
72801,,,16,Golf,高尔夫,968,Women,女子
107406,,,16,Golf,高尔夫,939,Men,男子
28866,,,16,Golf,高尔夫,939,Men,男子
73014,,,16,Golf,高尔夫,939,Men,男子
109838,,,16,Golf,高尔夫,968,Women,女子
93829,,,16,Golf,高尔夫,939,Men,男子
64941,,,16,Golf,高尔夫,968,Women,女子
51454,,,16,Golf,高尔夫,939,Men,男子
62163,,,16,Golf,高尔夫,939,Men,男子
66706,,,16,Golf,高尔夫,939,Men,男子
130770,,,16,Golf,高尔夫,939,Men,男子
42074,,,16,Golf,高尔夫,939,Men,男子
66453,,,16,Golf,高尔夫,939,Men,男子
87077,,,16,Golf,高尔夫,939,Men,男子
90864,,,16,Golf,高尔夫,939,Men,男子
36694,,,16,Golf,高尔夫,939,Men,男子
69413,,,16,Golf,高尔夫,939,Men,男子
39189,,,16,Golf,高尔夫,968,Women,女子
62148,,,16,Golf,高尔夫,968,Women,女子
127740,,,16,Golf,高尔夫,939,Men,男子
35141,,,16,Golf,高尔夫,939,Men,男子
85171,,,16,Golf,高尔夫,939,Men,男子
132416,,,16,Golf,高尔夫,939,Men,男子
29276,,,16,Golf,高尔夫,939,Men,男子
29920,,,16,Golf,高尔夫,939,Men,男子
27871,,,16,Golf,高尔夫,939,Men,男子
68881,,,16,Golf,高尔夫,939,Men,男子
62995,,,16,Golf,高尔夫,939,Men,男子
128500,,,16,Golf,高尔夫,939,Men,男子
95518,,,16,Golf,高尔夫,968,Women,女子
74140,,,16,Golf,高尔夫,939,Men,男子
63574,,,16,Golf,高尔夫,939,Men,男子
34554,,,16,Golf,高尔夫,939,Men,男子
53975,,,16,Golf,高尔夫,939,Men,男子
81442,,,16,Golf,高尔夫,939,Men,男子
73513,,,16,Golf,高尔夫,939,Men,男子
64832,,,16,Golf,高尔夫,939,Men,男子
80732,,,16,Golf,高尔夫,968,Women,女子
53873,,,16,Golf,高尔夫,939,Men,男子
107409,,,16,Golf,高尔夫,939,Men,男子
73083,,,16,Golf,高尔夫,939,Men,男子
124895,,,16,Golf,高尔夫,968,Women,女子
31867,,,16,Golf,高尔夫,939,Men,男子
35110,,,16,Golf,高尔夫,939,Men,男子
81169,,,16,Golf,高尔夫,939,Men,男子
66163,,,16,Golf,高尔夫,939,Men,男子
53438,,,16,Golf,高尔夫,939,Men,男子
59266,,,16,Golf,高尔夫,939,Men,男子
122067,,,16,Golf,高尔夫,968,Women,女子
68631,,,16,Golf,高尔夫,939,Men,男子
67303,,,16,Golf,高尔夫,939,Men,男子
74941,,,16,Golf,高尔夫,939,Men,男子
127869,,,16,Golf,高尔夫,939,Men,男子
78950,,,16,Golf,高尔夫,939,Men,男子
79368,,,16,Golf,高尔夫,939,Men,男子
73614,,,16,Golf,高尔夫,939,Men,男子
37774,,,16,Golf,高尔夫,939,Men,男子
123907,,,16,Golf,高尔夫,939,Men,男子
124893,,,16,Golf,高尔夫,968,Women,女子
52074,,,16,Golf,高尔夫,939,Men,男子
44763,,,16,Golf,高尔夫,939,Men,男子
71878,,,16,Golf,高尔夫,939,Men,男子
130018,,,16,Golf,高尔夫,939,Men,男子
48780,,,16,Golf,高尔夫,939,Men,男子
119803,,,16,Golf,高尔夫,939,Men,男子
59507,,,16,Golf,高尔夫,939,Men,男子
61712,,,16,Golf,高尔夫,968,Women,女子
109870,,,16,Golf,高尔夫,939,Men,男子
68040,,,16,Golf,高尔夫,939,Men,男子
131292,,,16,Golf,高尔夫,939,Men,男子
119097,,,16,Golf,高尔夫,939,Men,男子
41280,,,16,Golf,高尔夫,939,Men,男子
106169,,,16,Golf,高尔夫,939,Men,男子
112224,,,16,Golf,高尔夫,939,Men,男子
59699,"Central American and Caribbean Games, Women",中美洲及加勒比海运动会，女子,16,Golf,高尔夫,939,Men,男子
65031,,,16,Golf,高尔夫,939,Men,男子
51449,,,16,Golf,高尔夫,939,Men,男子
43078,,,16,Golf,高尔夫,939,Men,男子
131775,,,16,Golf,高尔夫,968,Women,女子
124783,,,16,Golf,高尔夫,939,Men,男子
64978,,,16,Golf,高尔夫,939,Men,男子
28423,,,16,Golf,高尔夫,939,Men,男子
52039,,,16,Golf,高尔夫,939,Men,男子
91644,,,16,Golf,高尔夫,939,Men,男子
55913,,,16,Golf,高尔夫,939,Men,男子
29069,,,16,Golf,高尔夫,939,Men,男子
65840,,,16,Golf,高尔夫,939,Men,男子
128376,,,16,Golf,高尔夫,968,Women,女子
53953,,,16,Golf,高尔夫,939,Men,男子
53883,,,16,Golf,高尔夫,939,Men,男子
131422,,,16,Golf,高尔夫,939,Men,男子
87516,,,16,Golf,高尔夫,939,Men,男子
94132,,,16,Golf,高尔夫,939,Men,男子
72826,,,16,Golf,高尔夫,939,Men,男子
57403,,,16,Golf,高尔夫,939,Men,男子
127797,,,16,Golf,高尔夫,968,Women,女子
70755,,,16,Golf,高尔夫,939,Men,男子
108288,,,16,Golf,高尔夫,939,Men,男子
54586,,,16,Golf,高尔夫,939,Men,男子
82458,,,16,Golf,高尔夫,939,Men,男子
52098,,,16,Golf,高尔夫,939,Men,男子
74009,,,16,Golf,高尔夫,939,Men,男子
51990,,,16,Golf,高尔夫,939,Men,男子
106809,,,16,Golf,高尔夫,939,Men,男子
124684,,,16,Golf,高尔夫,939,Men,男子
51005,,,16,Golf,高尔夫,968,Women,女子
68236,,,16,Golf,高尔夫,939,Men,男子
52848,,,16,Golf,高尔夫,939,Men,男子
92456,,,16,Golf,高尔夫,939,Men,男子
124707,,,16,Golf,高尔夫,939,Men,男子
43096,,,16,Golf,高尔夫,939,Men,男子
117446,,,16,Golf,高尔夫,939,Men,男子
69090,,,16,Golf,高尔夫,939,Men,男子
128904,,,16,Golf,高尔夫,939,Men,男子
36261,,,16,Golf,高尔夫,939,Men,男子
37725,,,16,Golf,高尔夫,939,Men,男子
62953,,,16,Golf,高尔夫,939,Men,男子
71365,,,16,Golf,高尔夫,939,Men,男子
28447,,,16,Golf,高尔夫,939,Men,男子
29918,,,16,Golf,高尔夫,939,Men,男子
111484,,,16,Golf,高尔夫,939,Men,男子
57707,,,16,Golf,高尔夫,939,Men,男子
120661,,,16,Golf,高尔夫,939,Men,男子
109264,,,16,Golf,高尔夫,939,Men,男子
66578,,,16,Golf,高尔夫,939,Men,男子
106807,,,16,Golf,高尔夫,939,Men,男子
111393,,,16,Golf,高尔夫,939,Men,男子
57879,,,16,Golf,高尔夫,939,Men,男子
61084,,,16,Golf,高尔夫,939,Men,男子
63091,,,16,Golf,高尔夫,939,Men,男子
33566,,,16,Golf,高尔夫,939,Men,男子
121871,,,16,Golf,高尔夫,939,Men,男子
122758,,,16,Golf,高尔夫,968,Women,女子
60171,,,16,Golf,高尔夫,939,Men,男子
65774,,,16,Golf,高尔夫,939,Men,男子
124395,,,16,Golf,高尔夫,939,Men,男子
118468,,,16,Golf,高尔夫,939,Men,男子
123259,,,16,Golf,高尔夫,939,Men,男子
75562,,,16,Golf,高尔夫,939,Men,男子
77855,,,16,Golf,高尔夫,939,Men,男子
53909,,,16,Golf,高尔夫,939,Men,男子
